Protein.IDs,flybase_gene,Entry,e02,e06,e12,e20,L1,L2,L3,L3c,p1,p2,p3,p4,p5,Ayf,Aym,Af,Am
FBtr0087441,BEAF-32,D0IQ89,3858947.8446812,3858947.8446812,24128288.5155836,28228312.7605091,8197387.70485614,3858947.8446812,3858947.8446812,5523053.56918746,19044043.120528,9029137.61882508,9771799.7280812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0305588;FBtr0087442,BEAF-32,Q94513,7756505.05322515,89799736.961171,250207500.000002,212052499.999997,26276372.1095329,22308705.1825085,64214925.5987775,133525499.999999,70885837.6005666,62466739.5331149,94656794.9490001,13132903.5199706,89811129.1074481,3858947.8446812,3858947.8446812,6599504.06757781,3858947.8446812
FBtr0087445;FBtr0087444,hui,Q6BD40,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,7026510.90336052,11228213.3247949,9448261.60459815,5862883.85540447,22558596.7465986,3858947.8446812,3858947.8446812,12227096.5590834,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087448,Ercc1,Q7KMG7,174337499.999999,182977499.999998,164530000.000003,154686592.352179,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,48119482.0221583,3858947.8446812
FBtr0087449,HPS1,Q7K3N1,4517995.57613282,3858947.8446812,14377598.0780903,20284831.8722239,5134113.00599258,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,5488036.83068352,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0345526;FBtr0339983;FBtr0087450,Cyp6a22,Q9V769,290587500.000004,241845000.000001,218912500.000001,145068131.842986,28099707.9511629,18455129.1298123,3858947.8446812,16080010.4356341,3858947.8446812,10449850.9599815,3858947.8446812,27406710.8835116,3858947.8446812,20528676.0300056,13907207.6191197,5603325.98964629,3858947.8446812
FBtr0345527;FBtr0087451,Cyp6a17,Q9V770,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,100167250,118172500,158598750.000002,412315000.000009,3858947.8446812,8408731.44639042,3858947.8446812,38034210.8835103,3858947.8446812,9686658.28304577,41622313.7592834,24705291.8500553,11713095.2056676
FBtr0087452,Cyp6a23,Q9V771,3858947.8446812,3858947.8446812,3858947.8446812,7942488.53448723,610307500.000003,757252500.000002,1170450000.00001,5096854999.99993,391850000.000002,65043705.0832089,125206973.92234,77537973.9223382,9662368.24229048,118284749.999999,123842998.479925,160763250.000001,733395000.000003
FBtr0087455,Cyp6a8,Q27593,22595671.7512683,8903891.84843159,359447500.000005,313420000,257320000.000001,184476543.511784,206694999.999995,2276750000.00002,225909617.023966,141921412.22431,149604767.268867,74063302.6843344,48436245.5478102,124822250.000003,195431073.03229,135484442.284385,300959999.999996
FBtr0087456,Cyp6a21,Q9V774,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,113767500,158146250,175935000.000001,763887500.000019,88453647.7017544,6568296.12344605,3858947.8446812,5965872.56398717,4691045.55337184,173757499.999999,210407500.000001,135463760.712062,286809999.999996
FBtr0087460,Ciao1,Q7K1Y4,571195000.000003,683894999.999991,585947500.000005,751157500.000005,1016895000.00002,1077139999.99999,876862499.999997,493219999.999995,230597249.999998,142049736.96117,165730506.202425,237335750,81987736.961171,395960000.000006,433767499.999999,306877499.999997,289497499.999999
FBtr0087461,SMC2,Q4QQB8,1221475000,1364150000,1423375000.00002,840997499.999993,37763999.9999997,40799179.7131731,8716943.66848166,26550999.9999999,17605881.9461692,13481255.4296873,35059125.2593122,6798330.4844044,13038873.9992919,3858947.8446812,11828668.9602377,49340500.0000001,3858947.8446812
FBtr0329884;FBtr0087463,NaPi-T,Q7JZR4,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,24403821.9458939,22170432.4545176,9746772.59055964,12231051.6921268,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,6857612.86935147,17848384.534875
FBtr0087464,CG10202,A1Z9V3,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,28845046.0230846,13415756.8971314,5116163.44442104,17901178.2398321,7795794.70333613,3858947.8446812,3858947.8446812,7198055.46452061,11873988.5441382,20766368.7388953,103251111.548851,13356397.4590735,180450000
FBtr0087470,Trs31,Q7K2Q8,185137499.999999,165005000,280699999.999996,237765000.000003,182380000.000001,145940250,177012500.000001,272287500.000001,118140750.000001,119811750,158374999.999997,135932499.999998,31666523.4670491,170282499.999998,151625000.000002,141940500.000001,166712500
FBtr0087473;FBtr0087472;FBtr0087471;FBtr0289934,CG10151,Q0E976,3858947.8446812,3858947.8446812,3858947.8446812,9685551.87963702,22051995.2731441,6718545.71324901,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0306558;FBtr0087475;FBtr0087474,Rpn6,Q7KLV9,12834250000,11446749999.9999,11129250000.0001,9924524999.99988,4927975000.00007,4019425000,3888825000.00002,5928525000.00006,6217849999.99992,7505700000.00006,7552400000.00006,6610424999.9999,4643600000.0001,4944749999.99995,5444600000,5694300000.00004,3380849999.99996
FBtr0309056;FBtr0087476,CG12858,A1Z9U2,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,52684579.8269813,5262685.99625238,6601014.89955135,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,8890835.91291902,129357249.999999,199392500.000003,181032500.000003,271212499.999998
FBtr0345427;FBtr0087477,mspo,Q7JY80,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,11984798.1240976,4666605.80009834,5257307.83748045,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087480,CG12860,A1Z9T6,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,13997936.9074422,18375374.338629,986759999.999999
FBtr0087481,CG12861,Q8T465,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,124424542.453923,3858947.8446812,724492499.999992
FBtr0087487,Sin1,Q9V719,15829581.0137851,8336392.6753154,6834607.48949703,8217265.76081695,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,8970472.12495505,8560043.08210746,3858947.8446812
FBtr0345529;FBtr0087488,CG17386,A1Z9R1,3858947.8446812,4335602.66691018,3858947.8446812,3858947.8446812,3858947.8446812,14284417.9323493,3858947.8446812,32245200.5543154,70535680.5925301,3858947.8446812,3858947.8446812,10850699.4985861,1640682499.99999,317449999.999999,862265000.000011,3858947.8446812,3858947.8446812
FBtr0087492,L,Q7JXA2,24347407.0610314,16480713.0838278,104055109.509377,102008304.327429,20013616.6890756,10607859.9830027,24031964.5444673,16115763.9127456,25922214.4504508,11900406.3041914,30215465.7393016,30994152.6930455,3858947.8446812,13610163.2690597,22214253.180896,15036524.9375472,9485315.37229295
FBtr0087494,CG30197,Q8MKJ5,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,4524032.32303333,3858947.8446812,3858947.8446812,3858947.8446812,71993282.5289177,153502499.999999,114270709.280143,127224499.999998,189644999.999999,150875000.000001,124654000.000001,49937090.9702775,76414749.9999987
FBtr0333164;FBtr0087495,ttv,Q9V730,3858947.8446812,12192860.1756785,18554250.9671754,15235757.355982,10902037.002835,12589751.7015689,9466598.88671987,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087498,Sec61beta,Q7JZN0,1533374999.99998,1809542499.99998,1850474999.99999,2479350000.00001,2128925000.00003,1921475000,1684749999.99999,2118675000,3420700000,2879074999.99995,3678825000.00006,3474300000.00006,3467099999.99994,1583650000.00002,1932424999.99998,1356475000.00001,1208172500.00001
FBtr0087499,CG10131,Q5U1B0,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,413167499.999997,770567499.999997,905614999.999997,506834999.999998,477187499.999998,732207499.999991,748592499.999999,755950000.00001,347464999.999999,252290000,269027500.000005,68327548.2396303,9445630.80532431
FBtr0087501;FBtr0087502,Su(var)2-HP2,A1Z9S6,145917500.000003,275777500.000002,237932500.000002,213640000,63839749.9999999,98119000.0000004,52268308.4948151,166215000.000004,161834811.347288,112509344.523931,124779030.128886,141985213.050011,117424321.786964,337690852.583539,372012500.000001,376857500.000005,501995248.832458
FBtr0087511,RpI1,P91875,336667500.000001,432112499.999995,797782499.999991,917977499.999997,2547674999.99999,1580974999.99999,1459625000.00001,64184999.9999998,3858947.8446812,3858947.8446812,8827105.15845573,3858947.8446812,3858947.8446812,48141188.8055567,26259663.3914821,203012249.999998,3858947.8446812
FBtr0087512,LamC,Q03427,8756189.2808595,3858947.8446812,25240010.746157,148174000.000003,562117500.000005,480612500.000001,566040000.00001,714679999.999991,1228660000.00001,625584999.999996,519895000.000004,643295000.000008,821757499.999999,686935000.000004,472162500.000002,444669999.999998,372232500.000002
FBtr0087513,CG30076,A1Z9R9,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,5773118.14100752,12362521.2684797,215530999.999998,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087514,Cpr51A,Q7JZW0,5181936.91478651,3858947.8446812,14808809.5773268,448578750.000011,841304999.999993,1786724999.99998,877637499.999984,799542500.000001,4072625000.00002,19585500000.0001,16512499999.9997,23333474999.9997,12666575000.0002,1253644999.99999,799840000.000005,317790000.000002,512862500.000005
FBtr0339990;FBtr0087517,CG17385,Q4V6X9,3858947.8446812,4665877.74456129,44051203.4262374,41359999.9999997,33476403.0173421,31800936.6249087,6548526.4279115,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087518,pea,A1Z9L3,265512499.999999,520120000.00001,392840000.000004,347265000.000001,219560000.000001,144157500.000001,149147499.999999,104081411.795178,21465906.4431991,10055249.5928214,3858947.8446812,5957464.83559185,3858947.8446812,7025512.71162753,8373120.6364365,6397770.97650931,3858947.8446812
FBtr0339959;FBtr0087520,O-fut1,Q9V6X7,2242100000.00002,2045875000,2429674999.99997,2178074999.99998,703847500.000007,374004999.999995,424620000.000005,1017797500,1148972499.99999,2221849999.99998,1925800000,1498020000.00001,599172500.000005,694955000.000004,497307500.000001,455367499.999993,61258500.0000009
FBtr0087521,CG8323,Q7JZE8,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,62771642.3014822,75225750.0000009,56633878.3528672,87687249.9999989,3858947.8446812,3858947.8446812,3858947.8446812,7927914.87085433,3858947.8446812,18853511.5776204,17179557.1419103,24471710.883511,59037750.0000004
FBtr0332918;FBtr0087522,CG18327,A1Z9L9,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,16378828.3059787,47499750,37987128.975647,19875674.6436448,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087523;FBtr0087524,CG18324,A1Z9M0,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,5519851.59418193,9230553.36881676,5897567.04188487,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,12442989.7999853,5349926.03525816,4038936.05949949
FBtr0302453;FBtr0087525;FBtr0302451,CG8331,A1Z9M2,302522500.000006,228015058.446042,296702500.000002,426214999.999994,106464726.031487,164071400.558306,32980399.0873843,287541391.866397,75068187.9014391,3858947.8446812,5638061.07904016,190344478.987799,45381710.8835114,198055000,229455000.000003,185087500.000003,219092236.961165
FBtr0112795;FBtr0087527;FBtr0290034;FBtr0339962;FBtr0290035;FBtr0339961;FBtr0087528;FBtr0087529;FBtr0087526;FBtr0339960;FBtr0346946,cg,A8DYD3,116955250.000001,373637500.000001,782334999.999997,791140000.000003,543859999.999995,386442500.000005,314922499.999994,261397499.999995,576467500.000001,629577500.000007,603267499.999997,291227500.000002,395011731.72656,178896905.884044,143816288.699478,131430236.961168,3858947.8446812
FBtr0087530,CG30069,A1Z9M5,3858947.8446812,3858947.8446812,8579321.49474469,39758009.1116694,206367500.000002,390625000.000008,215860250,951709999.999983,3180825000.00006,1595950000,495382500.000005,493899749.999991,3152950000.00003,1266949999.99999,862477500.00002,166844000.000003,162951999.999998
FBtr0087534;FBtr0087533;FBtr0087532,CG8468,Q7K1L4,3858947.8446812,3858947.8446812,10339483.5987051,46028741.5981829,59078499.9999995,78165750.0000002,170416999.999999,28166932.3376511,59328722.5915651,25672973.9223405,40170322.9292499,41305986.9611695,11415960.8835107,104889250,96190000.0000017,52746184.1081168,152182499.999999
FBtr0087535,CG8494,Q7JW61,100582750.000001,115990499.999998,100419808.516982,144812500.000002,101060500,6034939.91742154,12925767.8407992,11095231.432384,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,7965008.96674194,4526805.48043713,11022406.4599608
FBtr0087536,CG8503,Q7K561,534484999.999987,506572499.999993,468067500.000004,570117500.000012,533732500.000004,412552500.000002,476387499.999997,139997500,67028300.295789,65192118.3003101,120375249.999999,185774999.999997,330909999.999999,704327500.000007,729025000.00001,158017500.000002,35523476.9973893
FBtr0087537,Mdr50,Q5BI62,12297383.7389131,21320592.7078656,3858947.8446812,9323326.48092942,144845749.999998,316780000.000001,332460000.000002,141242500,9459551.30075544,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,101164736.961171,133005249.999999
FBtr0087538,CG8531,Q7K0W1,39519283.8752523,62864459.8192007,83242500.0000008,87428749.999999,53965057.4047933,64832249.9999992,89607722.4407527,88454301.7137736,97913021.777469,8094578.0484969,9336324.92871694,23597225.95084,6085239.57246125,103883500,122000999.999999,60596044.058419,133646000
FBtr0087539,beta4GalNAcTA,Q7KN92,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,18143224.5084322,18760872.1008468,3858947.8446812,12839679.0740435,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0339967;FBtr0087540,conv,A1Z9N6,3858947.8446812,3858947.8446812,4611776.21983647,22813168.5755484,18496279.955931,17833801.7197569,29770337.7443465,5502550.56945315,25405475.4817713,28785471.5602794,9538435.42660169,13210356.9662901,3858947.8446812,16694840.8925599,21633609.6328828,3858947.8446812,3858947.8446812
FBtr0087546,CG8613,Q5BIA9,236745000,198295000,192835000.000004,232650000.000002,280649999.999995,271212500.000002,303119999.999996,384972499.999994,340480000.000003,463155000.000005,403447499.999995,330937500,287567499.999997,512245000.000007,633695000.000006,778222499.999999,953507500.000007
FBtr0087547,Arc2,Q7JV70,12922311.7238255,19456998.1661641,8994793.96182072,7686191.52695564,47596000.0000006,75011249.9999995,65127986.9611708,160912500.000002,66940999.9999996,42088307.5971832,56981500.000001,30744997.916445,5904774.39828857,16988538.6396857,3858947.8446812,41965146.2149671,18702163.4447827
FBtr0305616;FBtr0087550;FBtr0087549;FBtr0087548,Tfb1,Q960E8,506004999.999995,440852499.999998,445052500.000007,289747499.999999,113496249.999999,70568500.0000012,7559400.92676117,34262969.4099199,29865964.9230764,47167147.5518909,23218308.9612025,24044460.8835102,8398334.27831277,3858947.8446812,3858947.8446812,27631573.6337338,3858947.8446812
FBtr0087560,Arc1,Q7K1U0,326209999.999994,296787499.999996,124825499.999998,201588250.000002,608389999.999995,1037549999.99999,981035000.000013,2448600000.00002,3242174999.99996,1951075000.00001,1382775000,936367499.99999,633792500.000006,345702500.000004,186602500.000002,706154999.999996,433750000.000007
FBtr0087562,tej,A1Z9P1,19721908.350296,19498052.7939008,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812,3858947.8446812
FBtr0087565;FBtr0087564,SelD,O18373,4106350000,5123825000,6555875000,6792425000.00018,4721349999.99996,3365074999.99996,3476200000,3253549999.99998,4304650000.00003,5442049999.99999,4787175000,3802800000.00005,3374750000.00003,2952325000.00003,2617425000.00002,2826950000.00004,1613025000.00002
FBtr0339969;FBtr0087568,Hsc70-5,P29845,10824375000,8804175000.00011,9326324999.99993,11250749999.9998,18919250000,20175499999.9999,17713249999.9999,7995974999.99994,16958749999.9997,11769500000.0001,12391050000.0001,16651249999.9998,30883749999.9998,18714750000,17411000000.0001,12475249999.9998,10672250000
