Phylostratum (ps),Protein_ID,Locus_tag,UniProt,T_LC,T_6H,T_12H,T_1D,T_2D,T_3D,T_5D,T_7D,T_14D,T_1M,T_2M,P_LC,P_12H,P_1D,P_2D,P_7D
1,AQZ92842.1,B4U62_21310,P42421,3.15e-05,2.97e-05,1.59e-05,2.17e-05,1.69e-05,1.85e-05,1.93e-05,1.87e-05,2.08e-05,7.08e-06,1.24e-06,1.96e-05,1.19e-05,2.76e-06,9.39e-05,1e-05
1,AQZ92843.1,B4U62_21315,P42420,0.000187896,9.08e-06,3.28e-06,4.94e-06,1.32e-05,1.83e-05,1.98e-05,2.85e-05,6.05e-05,9.39e-06,3.07e-06,9.49e-06,6.53e-06,0,2.02e-06,1.83e-05
1,AQZ92844.1,B4U62_21320,P42419,0.000109781,6.16e-06,2.83e-06,3.03e-06,7.77e-06,8.75e-06,8.23e-06,1.19e-05,1.1e-05,4.9e-06,7.28e-07,1.81e-06,7.26e-06,5.51e-07,1.52e-06,3.98e-07
1,AQZ92845.1,B4U62_21325,P42418,0.000200208,6.44e-06,2.55e-06,3.23e-06,9.61e-06,1.13e-05,9.57e-06,1.76e-05,1.86e-05,8.61e-06,4.48e-06,1.44e-06,2.31e-05,7.57e-06,1.45e-05,3.87e-05
1,AQZ92846.1,B4U62_21330,P26935,0.000122254,5.01e-06,1.99e-06,3.02e-06,7.24e-06,8.79e-06,7.67e-06,1.6e-05,1.84e-05,9.56e-06,2.12e-06,4.82e-06,2.91e-07,1.27e-06,5.1e-06,0
1,AQZ92847.1,B4U62_21335,P42417,9.83e-05,4.39e-06,2.46e-06,3.13e-06,6.75e-06,9.35e-06,8.7e-06,1.72e-05,2.83e-05,7.79e-06,2.13e-06,NA,NA,NA,NA,NA
1,AQZ92848.1,B4U62_21340,P42416,0.000125023,4.92e-06,4.1e-06,3.86e-06,7.93e-06,1.25e-05,1.14e-05,2.37e-05,3.84e-05,6.85e-06,3.41e-06,NA,NA,NA,NA,NA
1,AQZ92849.1,B4U62_21345,P42415,0.000107734,4.65e-06,3.63e-06,3.26e-06,7.77e-06,9.52e-06,8.39e-06,1.91e-05,2.81e-05,7.5e-06,2.55e-06,4.54e-06,2.35e-06,1.15e-05,5.23e-06,8.55e-07
1,AQZ92850.1,B4U62_21350,P42414,8.03e-05,4.42e-06,3.81e-06,2.78e-06,7.22e-06,8.63e-06,7.24e-06,1.82e-05,1.77e-05,7.34e-06,1.49e-06,3.48e-06,3.31e-06,4.88e-07,1.27e-06,6.56e-07
1,AQZ92851.1,B4U62_21355,P42413,6.37e-05,4.45e-06,7.58e-06,2.77e-06,7.22e-06,8.83e-06,7.92e-06,1.46e-05,1.35e-05,5.73e-06,1.34e-06,1.37e-05,1.9e-06,1.26e-06,1.58e-05,7.27e-06
1,AQZ92852.1,B4U62_21360,P42412,3.38e-05,1.28e-05,1.01e-05,8.47e-06,1.23e-05,1.16e-05,9.67e-06,1.94e-05,2.16e-05,6.33e-06,2e-06,8.7e-05,7.2e-06,1.32e-06,1.43e-05,9.9e-06
1,AQZ92853.1,B4U62_21365,P46337,1.37e-05,6.06e-05,4.46e-05,4.49e-05,5.8e-05,6.03e-05,4.57e-05,5.35e-05,2.57e-05,2.03e-05,5.16e-06,5.03e-05,1.74e-05,2.07e-06,1.07e-05,1.25e-06
1,AQZ92854.1,B4U62_21370,P46336,0.000162217,0.000226452,0.000427296,0.000197286,0.000249837,0.000261326,0.00020183,0.000196289,0.000135605,0.000115431,3.41e-05,0.000376769,0.000630759,0.001506788,0.00020465,0.000180453
1,AQZ92857.1,B4U62_21385,P46333,0.000475132,2.39e-05,0.000171668,1.34e-05,0.000216465,0.000755151,0.000385146,0.000493558,0.002927546,0.000843104,0.000182658,NA,NA,NA,NA,NA
1,AQZ92858.1,B4U62_21390,P46208,8.33e-05,8.59e-05,0.000102693,8.21e-05,0.000108929,7.97e-05,6.27e-05,7.7e-05,3.7e-05,2.76e-05,3.82e-06,0.000293963,7.43e-05,2.97e-05,0.000125558,1.91e-05
1,AQZ92860.1,B4U62_21400,P46331,0.000233315,7.24e-06,5.45e-05,8.55e-06,4.77e-05,0.000127411,7.02e-05,0.000111248,0.000538346,0.000136272,4.37e-05,0,1.15e-05,2.56e-07,5.39e-06,4.85e-06
1,AQZ92862.1,B4U62_21410,P46329,1.7e-05,9.39e-06,7.5e-06,8.7e-06,1.48e-05,1.93e-05,1.64e-05,1.83e-05,5.31e-05,8.79e-06,1.46e-06,NA,NA,NA,NA,NA
1,AQZ92863.1,B4U62_21415,A0A1D8FNZ0,6.61e-07,2.97e-05,1.68e-05,4.55e-05,5.04e-05,3.93e-05,2.6e-05,2.14e-05,1.12e-05,9.49e-06,7.61e-07,2.48e-05,0.000513173,0.000196025,0.000297416,0.000209304
1,AQZ92864.1,B4U62_21420,P46327,0.000105175,8e-05,0.000306938,0.000165059,0.000659276,0.001223776,0.000674883,0.000817289,0.000722939,0.000401606,6.63e-05,2.49e-06,0.001830185,0.002248519,0.000652506,0.000902264
1,AQZ92865.1,B4U62_21425,P46326,1.73e-05,3.94e-05,0.000284258,0.000107674,0.000367263,0.000641641,0.00029909,0.000538257,0.000425467,0.000160112,8.09e-05,5.88e-06,0.000289925,0.000139331,0.000128524,1.84e-05
1,AQZ92866.1,B4U62_21430,P46325,2.84e-06,1.02e-05,5.23e-05,2.59e-05,9.67e-05,0.000183797,8.34e-05,0.000136572,4.09e-05,3.86e-05,2.89e-05,5.15e-06,0.001516439,0.000730288,2.28e-05,4.01e-05
1,AQZ92868.1,B4U62_21440,P42113,1.01e-05,1.52e-05,2.84e-05,3.4e-05,8.49e-05,0.000117819,5.72e-05,5.79e-05,5.64e-05,2.84e-05,7.98e-06,2.3e-06,2.18e-05,2.51e-06,1.97e-05,1.55e-05
1,AQZ92869.1,B4U62_21445,P42112,1.06e-05,1.62e-05,1.62e-05,4.59e-05,9.28e-05,0.000137396,6.32e-05,5.14e-05,3.98e-05,2.45e-05,1.48e-05,1.23e-06,1.9e-05,5.75e-06,4.86e-06,8.4e-06
1,AQZ92870.1,B4U62_21450,P42111,8.13e-05,9.33e-05,0.000801436,0.000586134,0.000485412,0.00038929,0.000177434,0.000132008,5.25e-05,6.64e-05,5.14e-06,7.57e-05,0.002920181,0.000476186,0.009392138,0.002150746
1,AQZ92872.1,B4U62_21460,P42108,4.17e-06,0.000358133,0.000182937,0.000239974,0.00011806,7.62e-05,5.49e-05,4.12e-05,8.51e-06,2.75e-05,3.74e-06,0.000247765,0.000604252,0.000206949,0.000468124,0.000806933
1,AQZ92873.1,B4U62_21465,P42107,1.97e-05,1.11e-05,1.38e-05,1.78e-05,2.54e-05,3.46e-05,2.13e-05,4.38e-05,5.36e-05,1.33e-05,6.65e-06,NA,NA,NA,NA,NA
1,AQZ92874.1,B4U62_21470,P42106,6.02e-06,3.89e-06,4.29e-06,5.18e-06,2.7e-05,4.03e-05,2.47e-05,6.51e-05,8.85e-05,1.95e-05,1.59e-05,0,2.77e-05,2.78e-05,4.19e-06,0
1,AQZ92875.1,B4U62_21475,P42105,2.05e-06,0.000121347,3.56e-05,3.52e-05,2.21e-05,1.65e-05,1.59e-05,1.51e-05,1.09e-05,7.04e-06,1.48e-06,NA,NA,NA,NA,NA
1,AQZ92876.1,B4U62_21480,O32291,0.000270252,1.57e-05,6.81e-05,1.32e-05,9.71e-05,0.000217351,0.000205088,0.000269023,0.001231194,0.000451228,0.000107725,NA,NA,NA,NA,NA
1,AQZ92877.1,B4U62_21485,P42103,5.45e-05,5.55e-05,2.26e-05,3.11e-05,2.81e-05,3.76e-05,3.47e-05,3.83e-05,8.84e-05,5.9e-05,1.04e-05,1.38e-05,1.21e-06,1.28e-06,3.72e-06,0
1,AQZ92879.1,B4U62_21495,P42102,2.08e-05,3.66e-05,2.05e-05,1.8e-05,1.51e-05,7.47e-06,1.06e-05,8.08e-06,4.69e-05,1.83e-05,3.16e-06,NA,NA,NA,NA,NA
1,AQZ92880.1,B4U62_21500,P42101,0.000185369,1.02e-05,2.04e-05,9.66e-06,4.97e-05,7.26e-05,6.87e-05,7.86e-05,9.05e-05,8.54e-05,4.14e-05,NA,NA,NA,NA,NA
1,AQZ92881.1,B4U62_21505,P42100,0.000127375,6.35e-06,1.14e-05,9.62e-06,1.55e-05,1.07e-05,1.33e-05,1.67e-05,5.53e-05,1.31e-05,2.33e-06,8.33e-07,8.1e-06,3.12e-06,3.21e-06,0
1,AQZ92882.1,B4U62_21510,P10585,1.08e-05,1.2e-05,1.39e-05,8.45e-06,8.25e-06,1.06e-05,1.06e-05,1.2e-05,1.3e-05,7.54e-06,2.5e-06,1.95e-05,9.64e-07,5.16e-07,5.04e-05,3.03e-06
1,AQZ92883.1,B4U62_21515,P12011,5.06e-05,9.16e-06,1.34e-05,7.14e-06,1.11e-05,1.41e-05,1.15e-05,1.51e-05,6.28e-05,1.56e-05,4.03e-06,4.28e-05,1.73e-06,2.06e-06,2.62e-06,2.44e-06
1,AQZ92884.1,B4U62_21520,P12012,0.000101407,8.05e-05,3.94e-05,3.73e-05,3.07e-05,2.84e-05,2.47e-05,2.48e-05,0.000102123,2.48e-05,7.15e-06,1.07e-05,2.4e-06,8.07e-07,1.89e-06,5.55e-06
1,AQZ92885.1,B4U62_21525,P12013,0.000143964,0.00022716,9.46e-05,0.000108076,6.89e-05,5.22e-05,5.72e-05,5.64e-05,0.000103495,3.82e-05,9.87e-06,6.96e-05,7.15e-06,2.34e-06,2.37e-05,1.49e-05
1,AQZ92886.1,B4U62_21530,P80239,0.002081558,0.001239215,0.001172515,0.00117756,0.002030602,0.00110827,0.000725653,0.001356551,0.000641172,0.000517669,0.000111678,0.001709951,0.005092796,0.006940716,0.003781571,0.001175042
1,AQZ92887.1,B4U62_21535,P42974,0.004326742,0.001189959,0.001371415,0.001147275,0.001954482,0.000994998,0.000661832,0.001404687,0.000852474,0.000522373,0.000138792,0.001066132,0.00041194,0.000485257,0.000523982,0.000114881
1,AQZ92888.1,B4U62_21540,P42973,3.44e-05,6.19e-06,1.16e-05,8.97e-06,1.71e-05,1.08e-05,1.22e-05,1.59e-05,1.26e-05,6.35e-06,1.35e-06,5.65e-06,1.32e-05,4.13e-06,4.58e-06,2.36e-06
1,AQZ92894.1,B4U62_21570,Q45593,6.45e-05,0.000157082,0.000118177,0.000483352,0.00032042,0.000196193,0.000187309,0.000106013,8.05e-06,4.55e-05,2.09e-05,4.3e-05,6.42e-05,0.000176708,0.000208679,1.72e-05
1,AQZ92896.1,B4U62_21580,Q45595,3.55e-06,3.21e-05,3.72e-05,0.000298495,0.000190472,9.73e-05,0.000145932,5.05e-05,5.07e-07,2.21e-05,1.65e-06,1.43e-05,5.61e-05,1.77e-05,7.7e-05,4.16e-05
1,AQZ92902.1,B4U62_21610,Q45601,4.82e-05,6.37e-05,6.73e-05,7.25e-05,5.31e-05,5.53e-05,5.69e-05,5.85e-05,0.000152928,9.54e-05,1.45e-05,6.72e-05,6.53e-06,1.33e-05,3.91e-06,0
1,AQZ92905.1,B4U62_21625,Q45604,0.000260265,7.73e-05,5.7e-05,8.1e-05,0.000172108,0.00018789,0.000199714,0.000242095,0.000590468,0.000143881,2.48e-05,1.66e-06,5.98e-06,2.43e-06,4.99e-05,8.24e-05
1,AQZ92909.1,B4U62_21645,Q45607,3.04e-05,3.08e-06,5.07e-06,4.03e-06,9.71e-05,0.000189144,0.000237165,0.000393366,0.000493014,5.19e-05,4.79e-06,4.08e-06,4.75e-05,2.3e-06,0.000130501,8.13e-05
1,AQZ92910.1,B4U62_21650,O32293,2.69e-05,1.06e-05,1.34e-05,1.62e-05,6.44e-05,0.000167104,0.000172007,0.000197649,0.000176123,2.32e-05,4.66e-06,3.58e-06,4.94e-05,4.54e-05,3.91e-05,4.36e-05
1,AQZ92911.1,B4U62_21655,O32294,0.000306207,7.31e-05,0.000131269,9.72e-05,0.000119442,0.000138282,0.000132499,0.000169696,0.000121478,5.96e-05,1.02e-05,0.000143497,3.39e-06,3.73e-06,9.1e-06,5.62e-06
1,AQZ92913.1,B4U62_21665,P39138,0.000183463,0.000156695,0.000154313,0.000103076,0.000120856,0.000120682,0.000126143,0.000145958,0.000220029,7.8e-05,2.49e-05,7.51e-05,0.000688384,0.000290193,0.000304009,3.66e-05
1,AQZ92914.1,B4U62_21670,P39137,8.42e-05,7.85e-05,8.99e-05,6.2e-05,8.18e-05,8.21e-05,8.55e-05,0.0001023,0.000132692,5.95e-05,1.83e-05,4.09e-06,2.99e-05,2.34e-05,0.00019058,1.04e-05
1,AQZ92915.1,B4U62_21675,P38021,5.26e-05,5.26e-05,0.000128943,6.17e-05,8.52e-05,7.44e-05,7.44e-05,9.65e-05,0.000164359,5.79e-05,1.07e-05,0.001123792,0.000160415,9.61e-05,0.000268417,0.000336775
1,AQZ92916.1,B4U62_21680,P38022,2.25e-05,2.13e-05,1.53e-05,1.19e-05,1.81e-05,2.61e-05,1.97e-05,2.46e-05,2.52e-05,7.38e-06,1.23e-06,5.31e-06,3.54e-07,2.98e-06,2.93e-06,3.9e-07
1,AQZ92917.1,B4U62_21685,A0A162R5P4,6.54e-06,4.17e-06,3.43e-06,2.43e-06,3.36e-06,6.65e-06,5.66e-06,7.93e-06,6.86e-06,2.18e-06,1.29e-06,NA,NA,NA,NA,NA
1,AQZ92918.1,B4U62_21695,P39668,8.66e-05,5.79e-05,3.68e-05,3.65e-05,5.08e-05,4.93e-05,7.08e-05,8.12e-05,8.63e-05,2.41e-05,5.77e-06,3.45e-06,3.38e-06,8.53e-06,1.41e-06,4.34e-06
1,AQZ92919.1,B4U62_21700,C0SP91,7.67e-05,4.74e-05,4.09e-05,3.31e-05,3.57e-05,2.01e-05,2.56e-05,2.28e-05,4.41e-05,1.97e-05,1.03e-05,7.95e-06,1.44e-06,0,0,4.67e-06
1,AQZ92921.1,B4U62_21715,Q45614,3.08e-05,4.99e-05,7.62e-05,3.55e-05,4.68e-05,2.7e-05,3.92e-05,3.83e-05,3.84e-05,3.24e-05,7.5e-06,3.08e-05,3.97e-06,4.88e-06,5.1e-06,5.53e-06
1,AQZ92922.1,B4U62_21745,A0A162R5R8,7.1e-05,0.001676178,0.000918955,0.001162474,0.000609566,0.000219706,0.000614969,0.000260238,0.000141638,0.000155804,1.94e-05,0.001368658,0.000433744,0.000155667,0.000588244,0.000113832
1,AQZ92923.1,B4U62_21750,P37479,1.97e-05,1.98e-06,1.61e-06,1.56e-06,9.85e-06,2.3e-05,3.16e-05,2.64e-05,5.5e-05,1.33e-05,1.16e-06,NA,NA,NA,NA,NA
1,AQZ92924.1,B4U62_21755,P37469,3.47e-05,0.000146723,6.63e-05,8.72e-05,5.89e-05,3.76e-05,6.49e-05,4.85e-05,5.36e-05,2.44e-05,4.91e-06,6.16e-05,5.65e-07,4.44e-05,1.39e-05,0
1,AQZ92928.1,B4U62_21775,P37482,0.000634231,0.000136114,0.000191372,0.000204905,0.000192131,0.000260124,0.000250155,0.000336828,0.000890496,0.000173427,2.22e-05,3.41e-06,1.68e-06,0,0,0
1,AQZ92930.1,B4U62_21785,P37437,0.00020807,0.000174367,0.00023009,0.00011596,0.000146452,0.000123994,0.00013279,0.000157759,6.1e-05,9.46e-05,2.46e-05,0.000100864,0.000688384,0.001496261,0.000519039,0.000155273
1,AQZ92931.1,B4U62_21790,P37484,0.00010096,8.08e-05,7.08e-05,6.28e-05,6.19e-05,5.82e-05,6.45e-05,5.77e-05,0.000138434,6.25e-05,1.48e-05,3.42e-05,2.26e-05,8.57e-06,7.32e-06,2e-06
1,AQZ92935.1,B4U62_21810,P37486,1.55e-05,8.31e-05,7.66e-05,9.71e-05,0.000121533,0.000186906,0.000216932,0.000269631,0.000164986,3.76e-05,8.38e-06,2.08e-05,2.2e-06,1.98e-06,0,0
1,AQZ92936.1,B4U62_21815,P37487,0.000103329,0.001047816,0.000799842,0.000501456,0.000420235,0.00047672,0.000444286,0.000520008,0.000323743,0.000253358,8.45e-05,0.000426962,0.001432836,0.000465681,0.00079586,0.000210878
1,AQZ92939.1,B4U62_21830,P37489,9.68e-06,3.3e-06,2.8e-06,1.8e-06,8.47e-06,3.25e-05,1.99e-05,2.17e-05,6.15e-05,1.84e-05,2.33e-06,2.63e-06,5.01e-06,8.6e-06,0,0
1,AQZ92946.1,B4U62_21870,P37494,8.33e-06,0.000227413,0.000121394,0.000277424,8.96e-05,5.42e-05,6.9e-05,4.52e-05,2.59e-06,1.99e-05,2.23e-06,0.000810781,6.4e-05,0.000246953,0.000603074,0.000111209
1,AQZ92949.1,B4U62_21885,P37497,9.21e-06,4.43e-05,2.36e-05,2.85e-05,2.78e-05,2.19e-05,1.85e-05,1.7e-05,1.16e-05,6.87e-06,1.74e-06,3.5e-06,1.72e-05,2.47e-05,6.18e-05,4.12e-05
1,AQZ92950.1,B4U62_21890,P37498,2.88e-05,1.96e-05,0.000142969,0.000240091,0.00024471,0.000187584,4.22e-05,2.42e-05,3.49e-05,4.28e-05,5.01e-06,NA,NA,NA,NA,NA
1,AQZ92951.1,B4U62_21895,P37499,2.89e-06,1.09e-05,6.39e-06,7.27e-06,8.04e-06,9.11e-06,7.86e-06,1.32e-05,1.88e-05,6.61e-06,1.66e-06,NA,NA,NA,NA,NA
1,AQZ92952.1,B4U62_21900,P37500,5.71e-06,9.66e-06,6.27e-06,6.7e-06,6.29e-06,7.79e-06,7.04e-06,8.67e-06,1.37e-05,6.75e-06,2.74e-07,NA,NA,NA,NA,NA
1,AQZ92954.1,B4U62_21910,P37502,6.35e-05,3.66e-05,3.78e-05,2.23e-05,3.06e-05,3.78e-05,2.71e-05,4e-05,2.75e-05,2.62e-05,5.51e-06,1.04e-05,7.2e-05,1.96e-05,3.53e-05,1.49e-05
1,AQZ92955.1,B4U62_21915,P37503,1.65e-05,2.72e-05,1.88e-05,1.88e-05,2.19e-05,2.24e-05,1.66e-05,2.58e-05,1.65e-05,1.31e-05,2.69e-06,2.57e-05,2.89e-06,3.77e-06,3.86e-05,0
1,AQZ92956.1,B4U62_21920,P37504,5.68e-06,9.96e-06,1.07e-05,1.13e-05,4.03e-05,4.16e-05,5.06e-05,4.77e-05,1.47e-05,5.74e-06,1.64e-06,3.82e-05,0,3.37e-06,0,0
1,AQZ92958.1,B4U62_21930,P37506,1.3e-05,1.35e-05,1.94e-05,1.45e-05,2.33e-05,3.59e-05,3.59e-05,3.99e-05,1.91e-05,7.61e-06,1.63e-06,NA,NA,NA,NA,NA
1,AQZ92960.1,B4U62_21940,P37508,0.000176321,0.000106857,9.09e-05,0.000104848,8.35e-05,8.88e-05,6.76e-05,5.54e-05,6.84e-06,2.55e-05,1.76e-05,1.45e-05,0,0,0,0
1,AQZ92961.1,B4U62_21950,P23054,4.82e-05,2.43e-05,1.85e-05,1.63e-05,2.02e-05,2.66e-05,2.28e-05,2.78e-05,4.1e-05,2.74e-05,5.84e-06,2.83e-05,3.73e-06,0,0,0
1,AQZ92962.1,B4U62_21955,P37509,0.000283091,4.6e-05,0.000124817,4.48e-05,9.87e-05,0.000155348,0.000136069,0.000146163,0.000175307,0.000163146,4.01e-05,0,5.11e-06,0,1.32e-05,6.37e-06
1,AQZ92963.1,B4U62_21960,P37510,7.03e-06,3.07e-06,1.62e-06,2.21e-06,3.33e-06,8.19e-06,8.82e-06,1.25e-05,1.62e-05,1.47e-05,4.67e-06,NA,NA,NA,NA,NA
1,AQZ92964.1,B4U62_21965,P37511,1.02e-05,5.16e-06,5.78e-06,6.22e-06,7.37e-06,1.6e-05,1.62e-05,2.66e-05,2.85e-05,2.02e-05,4.51e-06,NA,NA,NA,NA,NA
1,AQZ92965.1,B4U62_21970,P37512,0.000130306,6.16e-05,6.93e-05,5.25e-05,5.9e-05,9.31e-05,9.45e-05,0.000101236,8.07e-05,2.99e-05,5.59e-06,4.7e-07,3.82e-06,2.99e-06,4.23e-06,3.65e-06
1,AQZ92966.1,B4U62_21975,P37513,4.59e-05,0.000114849,8.71e-05,0.000118537,8.67e-05,8.55e-05,8.11e-05,8.8e-05,4.67e-05,3.15e-05,6.36e-06,3.32e-05,5.52e-05,5.12e-06,3.03e-05,1.11e-05
1,AQZ92967.1,B4U62_21980,A0A1V0AZ43,6.48e-05,6.51e-05,9.88e-06,9.12e-06,2.16e-05,4.36e-05,4.16e-05,6.48e-05,9.06e-05,2.13e-05,4.22e-06,1.71e-06,1.75e-05,2.41e-06,2.66e-06,5.24e-06
1,AQZ92968.1,B4U62_21985,P37515,3.39e-05,1.68e-05,1.47e-05,1.19e-05,1.81e-05,2.1e-05,1.67e-05,2.31e-05,0.00010824,2.21e-05,4.39e-06,3.89e-06,9.97e-06,1.43e-06,2.73e-05,3.82e-06
1,AQZ92969.1,B4U62_21990,P37516,1.81e-05,7.08e-06,4.71e-06,5.61e-06,1.12e-05,1.3e-05,1.14e-05,1.23e-05,4.6e-05,9.56e-06,2.88e-06,3.41e-05,2.21e-06,3.28e-06,4.33e-06,1.48e-05
1,AQZ92971.1,B4U62_22000,P37454,8.67e-06,1.32e-05,9.35e-06,1.5e-05,1.66e-05,2.15e-05,3.33e-05,3.56e-05,2.79e-05,6.19e-06,1.61e-06,4.76e-05,3.73e-06,2.68e-06,1.95e-06,4.77e-06
1,AQZ92972.1,B4U62_22005,P21475,0.002202701,0.003346017,0.002658095,0.002218709,0.001649079,0.000723933,0.001133979,0.000657616,0.000297934,0.000430958,0.000102541,0.000725598,0.00106684,0.000894603,0.000224525,9.33e-05
1,AQZ92973.1,B4U62_22010,P37455,0.000917275,0.00318323,0.001573393,0.001435764,0.001089945,0.000556687,0.001183657,0.000595833,0.000527797,0.000374893,8.24e-05,0.000328879,0.000122012,0.00012119,0.000205266,0.000152258
1,AQZ92974.1,B4U62_22015,P21468,0.000898842,0.003961813,0.002131762,0.001881269,0.001438839,0.000731323,0.001490925,0.000732274,0.000244518,0.000417359,7.11e-05,0.00241866,0.004734587,0.003375442,0.00110234,0.000535064
1,AQZ92975.1,B4U62_22020,P37518,3.02e-05,0.000295704,0.000123967,0.000134322,0.000107376,6.07e-05,8.32e-05,6.65e-05,4.09e-05,3.73e-05,7.64e-06,0.00088635,8.02e-05,4.46e-05,0.000198224,2.98e-05
1,AQZ92976.1,B4U62_22025,P37519,9.26e-06,2.81e-05,1.54e-05,1.36e-05,1.4e-05,1.02e-05,1.18e-05,9.54e-06,1.61e-05,7.29e-06,1.28e-06,NA,NA,NA,NA,NA
1,AQZ92979.1,B4U62_22045,P26497,0.000110248,0.000172277,0.000327505,0.000137586,9.47e-05,8.5e-05,7.14e-05,7.75e-05,4.58e-05,3.01e-05,6.74e-06,0.000365967,4.57e-05,0.000158549,8.9e-05,2.04e-06
1,AQZ92980.1,B4U62_22050,P37522,5.14e-05,0.000143368,0.000192606,0.000102518,8.49e-05,5.95e-05,5.75e-05,5.53e-05,1.96e-05,2.31e-05,3.68e-06,0.000429937,9.27e-06,2.62e-05,7.73e-05,4.37e-05
1,AQZ92982.1,B4U62_22060,P37524,0.000317115,0.000191966,0.000179606,0.000167861,0.000189923,0.000158419,0.000114069,0.000107765,8.9e-05,6.11e-05,1.34e-05,0.00023654,7.54e-05,0.00012517,5.72e-05,4.83e-06
1,AQZ92983.1,B4U62_22065,P25813,0.000187849,9.09e-05,7.79e-05,7.15e-05,6.33e-05,3.93e-05,4.94e-05,3.83e-05,3.75e-05,2.5e-05,9.14e-06,0.000188934,3.46e-05,8.52e-06,6.61e-05,1.17e-05
1,AQZ92984.1,B4U62_22070,P25812,0.000165592,8.83e-05,7.29e-05,5.7e-05,6.31e-05,4.3e-05,5.06e-05,4.12e-05,4.49e-05,2.87e-05,7.75e-06,0.000221507,9.24e-06,9.61e-06,7.02e-05,1.04e-05
1,AQZ92985.1,B4U62_22075,P25811,0.000102041,0.000113717,8.57e-05,7.26e-05,7.55e-05,4.87e-05,5.96e-05,4.74e-05,4.89e-05,2.82e-05,6.27e-06,0.0002172,7.79e-05,2e-05,6.92e-05,3.77e-05
1,AQZ92987.1,B4U62_22085,Q01625,8.53e-05,0.000669855,0.000308296,0.000404386,0.000270771,0.000216817,0.000256089,0.000222057,8.96e-05,0.000112469,2.11e-05,0.000114444,0.000237053,0.0001278,0.000125064,0.000105219
1,AQZ92990.1,B4U62_00815,P21467,0.002647264,0.000705301,0.000812409,0.000430811,0.000479316,0.000290224,0.000344864,0.0003908,0.000314088,0.000206595,7.73e-05,0.015769321,0.007670342,0.007668026,0.006094593,0.000866508
1,AQZ92991.1,B4U62_01255,O31433,9.96e-06,9.18e-06,7.73e-06,6.98e-06,8.32e-06,8.17e-06,7.03e-06,6.85e-06,1.14e-05,4.23e-06,8.86e-07,NA,NA,NA,NA,NA
1,AQZ92992.1,B4U62_01310,Q45577,7.2e-05,0.000605877,0.000326203,0.000247358,9.6e-05,5.28e-05,6.6e-05,4.15e-05,0.000159881,0.000147012,2.55e-05,5.62e-05,6.57e-05,7e-06,7.92e-06,2.07e-06
1,AQZ92993.1,B4U62_01340,O31444,6.24e-05,8.8e-06,1.63e-05,6.64e-06,8.09e-06,7.83e-06,7.91e-06,1.18e-05,2.86e-05,4.97e-06,9.74e-07,NA,NA,NA,NA,NA
1,AQZ92994.1,B4U62_01480,P40758,1.65e-05,2.94e-05,1.23e-05,1.52e-05,8.8e-06,8.08e-06,7.53e-06,8.08e-06,1.23e-05,1.03e-05,2.67e-06,1.37e-05,5.19e-06,6.68e-06,2.81e-06,0
1,AQZ92999.1,B4U62_01885,P94390,0.000329154,3.43e-05,2.29e-05,2.26e-05,3.35e-05,8.24e-05,4.3e-05,0.000105665,5.17e-05,2.22e-05,1.02e-05,5.66e-06,0,0,3.44e-06,3.51e-06
1,AQZ93001.1,B4U62_02225,P94423,3.01e-05,6.09e-05,5.51e-05,8.51e-05,7.04e-05,4.86e-05,6.79e-05,4.95e-05,8.32e-05,2.62e-05,6.38e-06,NA,NA,NA,NA,NA
1,AQZ93002.1,B4U62_02255,P94428,0.00046244,0.000129253,0.000150829,5.13e-05,0.000143376,0.000196104,0.000196662,0.000208723,0.000381715,0.000183201,5.22e-05,0.000168126,6.27e-05,2.57e-05,0.000102877,8.91e-05
1,AQZ93003.1,B4U62_02345,P42966,2.42e-05,0.000483669,6.88e-05,0.000184245,3.59e-05,9.79e-06,1.87e-05,1.81e-05,1.43e-05,1.4e-05,2.68e-06,NA,NA,NA,NA,NA
1,AQZ93004.1,B4U62_02355,Q7WY77,1.78e-05,0.000315572,3.66e-05,8.95e-05,2.22e-05,9.13e-06,1.69e-05,1.7e-05,4.8e-05,1.18e-05,1.93e-06,1.12e-05,1.38e-06,6.7e-06,2.39e-05,3.75e-06
1,AQZ93005.1,B4U62_02400,P96576,1.16e-05,3.01e-06,5.94e-06,3.47e-06,4e-05,8.12e-05,9.24e-05,8.46e-05,0.000114033,0.000201552,4.37e-05,NA,NA,NA,NA,NA
1,AQZ93008.1,B4U62_02605,P96613,3.82e-05,7.75e-05,8.03e-05,7.92e-05,7.4e-05,7.69e-05,6.16e-05,5.6e-05,5.02e-05,2.17e-05,2.93e-06,0.000667965,7.74e-05,4.61e-05,8.21e-05,2.45e-05
1,AQZ93013.1,B4U62_02980,P96664,3.62e-06,2.92e-06,2.22e-06,2.56e-06,3.38e-06,4.1e-06,4.14e-06,5.67e-06,1.49e-05,3.66e-06,8.48e-07,NA,NA,NA,NA,NA
1,AQZ93014.1,B4U62_03070,P96679,5.95e-06,1.73e-05,1.19e-05,1.97e-05,2.3e-05,2.7e-05,1.64e-05,2.34e-05,7.59e-06,8.69e-06,1.71e-06,NA,NA,NA,NA,NA
